demand_mw,solar_cf,wind_cf
44189.2,0.0553198523334619,0.10525913395835125
39529.4,0.049699707972891076,0.4390989802842207
45817.8,0.005969107572501699,0.4392614467157889
28452.7,0.2329604936911125,0.38543727362214125
36555.7,0.01965213877715944,0.8535317335168248
45211.4,0.18957885650265396,0.35383277425767173
42765.0,0.5761015299281871,0.3781740684461519
32920.0,0.01948684041361324,0.666351290652446
37298.7,0.08424706595404706,0.8587115456291751
32239.3,0.06490715741914155,0.7816929002169404
50020.7,0.0,0.5808843907986658
41193.0,0.0,0.989573477832889
29466.1,0.02466618913806087,0.2841824593595
54961.9,0.03651257185887193,0.0331813794355725
44696.6,0.5615920069057982,0.09895161367393943
44694.7,0.0,0.06339057885833882
56326.4,0.0,0.09857889656622418
45683.8,0.0,0.554230339172568
44253.4,0.02046026411005198,0.04555749878150176
46534.5,0.08147372674343858,0.4088133260701281
29858.3,0.0310577258618473,0.7871307472500166
62632.4,0.25110658071151765,0.7539971520590231
43588.6,0.008705713813433246,0.44103902061412303
38831.9,0.3927672782706118,0.3054942324416793
44011.1,0.28137454772531084,0.35727323986735093
63046.4,0.0015611512112696751,0.174144900943261
59915.0,0.6712215549066064,0.42228848304137157
56102.7,0.0,0.3705668167091946
48485.6,0.0,0.6083029903380257
60040.3,0.3013756497144012,0.5992144270191232
37706.3,0.0,0.7830404159140648
33898.3,0.0,0.7042441966034958
33675.1,0.12592062005252816,0.8178560165142348
38652.7,0.6447738167392143,0.3660846545676959
57777.9,0.048726284276452335,0.10187600944216672
46275.2,0.13730784065237756,0.48520121945392164
36648.0,0.0,0.7749170943356556
44135.3,0.12772053556669788,0.6389995890554966
36569.3,0.0,0.5418446629777229
32828.5,0.08141862728892318,0.5805594579355294
35709.9,0.07241904971807446,0.35196918871909555
44016.1,0.01010156666115672,0.1607175282165964
35700.4,0.009734236964387386,0.7705782849278936
51575.7,0.0,0.049600045872874796
45625.1,0.0,0.9119049666943815
71058.6,0.13436920307822287,0.13275418828903732
60847.0,0.014968685143350414,0.0493611246499804
47638.3,0.0,0.2442730582872215
34210.1,0.0,0.4628095224442596
29909.7,0.0670927691149191,0.7136863633322821
36673.4,0.14753797270740351,0.6170666207937918
56157.3,0.5473579811559866,0.2937870925198543
68521.6,0.7269087369368377,0.35446352628611294
33300.3,0.0032692343012470848,0.880510718006059
57365.3,0.0,0.5475405449315252
57704.0,0.6509265891601006,0.2188613970201745
71546.9,0.00494058442154756,0.09215669409482305
40574.7,0.0,0.018291808824794288
54101.1,0.061509357724025195,0.46395634431415267
48365.2,0.5001561151211269,0.39729732312661864
52994.8,0.0,0.5609679176581898
38177.6,0.0,0.45658801380008984
46934.0,0.05058129924513747,0.45875741850397084
30243.7,0.04161845464396569,0.615059682521479
32286.7,0.0,0.7314621023156245
44796.2,0.0,0.7668606706996568
38943.7,0.0,0.4204153406538796
37839.9,0.34703473102282956,0.6221413075680686
34065.4,0.0,0.7001825358142912
66997.4,0.7411978621411648,0.3877787016065063
42906.3,0.6041655187613643,0.19424295421313684
57271.4,0.20761474461402835,0.6228676280856675
34815.2,0.0,0.6691705610825998
35182.8,0.16636361966683197,0.3003717614228236
36270.8,0.15648245082373685,0.3080363542532756
35079.0,0.3253990118831157,0.45623441039020607
60400.5,0.15460906937021324,0.5884247445932127
32486.9,0.012379010781126602,0.5639209839731643
30948.5,0.0,0.8983533549318119
30535.4,0.10088710121769794,0.4935061211617305
63915.7,0.08430216540856246,0.12417213796267093
34094.8,0.045952945065843846,0.7062415780268929
44732.7,0.4587396918103844,0.3083804008142435
47223.6,0.0026815067864161476,0.46366963884667944
31195.1,0.11152129593917022,0.530644036048434
37785.5,0.4549010964791449,0.5166528092357388
56056.1,0.410086873473286,0.4031270009652417
37996.9,0.0,0.0802488603457668
39724.0,0.035630980586625526,0.5112818601450729
54582.3,0.028376219075431156,0.4290929594694037
39579.5,0.28493764578397346,0.17514837007941741
65547.3,0.7245027274229985,0.36781444422145126
43901.0,0.0,0.628085667593681
54675.2,0.019633772292320974,0.04637938778825845
34372.5,0.05028743548772201,0.6504869214522587
39126.4,0.20206806619281137,0.5417490944885652
51680.3,0.0,0.05824899414165161
70404.7,0.788105864418609,0.4244483308963368
41702.2,0.8078314691351222,0.1795158500339268
28310.1,0.04435506088489724,0.5895906801609373
39609.5,0.16201076276011536,0.5782275868000802
32024.8,0.006483369147978768,0.04937068149889618
35761.7,0.08037173765313058,0.58487915364546
46326.7,0.0,0.9299100700517025
67706.5,0.8382463680276232,0.4723472576622036
39138.7,0.27395448785057025,0.5094565020021599
31274.3,0.02885374768123129,0.6130240737024188
42698.5,0.33438022296912595,0.36486137790647666
45813.4,0.15372747809796683,0.3840515305293538
49560.0,0.0,0.6776188155241453
48880.6,0.05965434275534006,0.597905138717662
43896.0,0.597939280401124,0.21237229660636292
49399.7,0.007511892298932907,0.3407303343941436
42429.4,0.0,1.0
38268.2,0.4768857788307896,0.4318262182593155
53373.0,0.05458519293992323,0.006718464787790169
50460.8,0.012985104780796005,0.24402458021541137
52900.9,0.5467518871563172,0.22622972753423737
50278.0,0.5333443532242365,0.29523017670613644
38878.6,0.11376200708946314,0.5670651872664545
42165.9,0.0,0.7795043818152279
68458.6,0.5217367348063254,0.2530175750451561
45632.8,0.03441879258728672,0.06587535957644045
48887.3,0.15128473561445077,0.5790972600514158
61996.4,0.723180340514629,0.21845045251679615
57602.1,0.004554888239939758,0.06035150090312222
41734.6,0.6265909967491322,0.14850387530223536
44429.9,0.16349844803203117,0.2550818544109636
53512.5,0.3638767976197036,0.34942706690749925
52499.6,0.0483038551251676,0.38882995498724154
46178.6,0.27553400554667845,0.44351424448330895
59485.8,0.2091207963707826,0.8563510039469786
44360.0,0.7639539368560252,0.3362959564972237
60195.6,0.3964589417231436,0.5984498791058612
32957.4,0.04112255955332709,0.6875101541519729
49293.3,0.4311348650981689,0.38843812418169477
32088.6,0.0,0.6609134436193698
48515.4,0.06975590941649679,0.5860164186664373
44957.3,0.4846548019174611,0.3527815208769364
34928.2,0.43401840321780816,0.2358630312413391
59795.7,0.01368303120465774,0.24006804476428031
51606.5,0.0,0.31425786289744545
47195.4,0.2878579168732896,0.41211043894607063
63901.2,0.36764192701158926,0.5564475281210279
35687.3,0.0,0.8938138516968185
37963.9,0.010028100721802855,0.09571184189149153
64040.8,0.5335647510422981,0.46265661286160725
39996.8,0.004242657997685823,0.19415694257289484
47312.4,0.014270758719488678,0.7825816871661075
37422.3,0.012727973993057468,0.0029339526171430754
44486.4,0.0,0.004166786127278114
62074.7,0.34742042720443733,0.5494614715635959
45626.6,0.8259959226403659,0.41957433794929133
50541.9,0.0679743603871655,0.7256419813259172
38858.9,0.10968464745532354,0.556227720595965
45272.2,0.8303855125167594,0.36781444422145126
60054.8,0.322772604551215,0.5055859781912707
45670.1,0.0,0.8140332769479246
29445.1,0.09761786691645086,0.6671062817167922
43229.9,0.06005840542178632,0.9445798331374178
48508.8,0.03395963046632505,0.48492407083536415
47912.4,0.11491909563428657,0.783967430258895
42484.2,0.0,0.649540793409597
36213.9,0.045952945065843846,0.5613501916148207
31103.5,0.0,0.6071083842235538
56263.3,0.26765478355097616,0.694658677140973
54318.0,0.16818190166584018,0.0032875560270267685
52083.8,0.6740499935717303,0.4244770014430842
51460.4,0.1541866402189285,0.4676644016934736
41306.5,0.29549837456609185,0.4093007253648327
38523.2,0.05880948445277059,0.032722650687615276
46783.4,0.4442852682425111,0.3920219425251106
61190.1,0.02095615920069058,0.07161902577482152
54898.7,0.413943835289364,0.20759387214847516
29682.1,0.036475838889195,0.5816107113162647
34135.1,0.11761896890554117,0.5068092548524901
46044.3,0.09662607673517366,0.3572350124716878
45429.5,0.021378588351975317,0.0810229651079446
50880.5,0.0,0.5192809426875771
38080.1,0.0,0.2884448139759358
44612.1,0.5042151082704281,0.5161080688475396
29703.6,0.08575311771080132,0.8576029511549452
56547.7,0.2776461513031021,0.5443772279404034
53310.1,0.21358385218653003,0.45447595018970344
64576.8,0.016511469869781623,0.07160946892590574
51972.2,0.09539552225099639,0.6096027217905712
39289.5,0.01607067423365842,0.014125022697516174
33736.9,0.0366411372527412,0.8811032426388371
47041.8,0.0,0.07109339908445386
45431.2,0.0,0.7423186826839454
54546.3,0.29753705438316164,0.2819557135621243
29246.7,0.0,0.5861406577023424
51971.7,0.2655426377945525,0.5414719458700077
44912.0,0.40196888717468365,0.38668922083010787
47739.2,0.0612889599059636,0.19131855844490955
51573.6,0.00686906532958657,0.2185173504592066
42930.8,0.2368725549617059,0.49544616149163295
58790.0,0.17310411960254926,0.2535527585844395
50546.5,5.5099454515400294e-05,0.12184026682722172
43899.6,0.01072602714566459,0.04012920859734128
50371.3,0.0,0.5490122996645546
40422.9,0.34975297077892264,0.33337156072899643
40559.8,0.07651477583705256,0.5902692164339574
55855.9,0.09412823479714218,0.28729799210604273
55092.4,0.2704832222161001,0.46270439710618616
34817.6,0.013866696053042409,0.5108135745482
43318.5,0.4408140026080408,0.19567648155050316
38920.6,0.3910775616654729,0.1956573678526716
63189.0,0.2914026484471137,0.5334537496296721
48612.2,0.4181681268022114,0.19045844204248974
45233.0,0.05104046136609914,0.6354253275609965
46634.3,0.0018366484838466767,0.6273689039249979
38527.9,0.07873712050250703,0.5183634851916625
34855.2,0.02169081859422925,0.5653449544616149
35272.8,0.0,0.6531628391486759
46906.3,0.011093356842433927,0.03208234181025832
44663.6,0.0,0.4888137083440848
59424.7,0.9680239498962294,0.4320077983887152
28135.3,0.05548515069700811,0.42629280273708153
31354.9,0.016089040718496886,0.579728012079857
49782.3,0.029037412529615957,0.515238395596204
41354.6,0.00045916212096166917,0.03359232393895085
44742.7,0.09895862030965893,0.7203188164798302
65064.6,0.6837842305361177,0.3901105727419555
63422.9,0.7337594357815858,0.3886483748578418
52413.5,0.015923742354950688,0.41155614170895566
61207.6,0.27505647694087826,0.4582509055114347
27882.5,0.1903502488658696,0.5076598144059941
63170.5,0.7190478814259739,0.2021751388132305
38570.7,0.0,0.6289840113917639
34153.2,0.0,0.5250437225837896
32904.0,0.09390783697908058,0.44388696159102414
44282.3,0.16527999706136243,0.5991953133212917
47283.5,0.0013591198780465409,0.42234582413486627
66196.8,0.010064833691479787,0.03960358190697363
46786.6,0.44470769739379584,0.45848982673432914
49449.0,0.0,0.48417863661993366
50436.0,0.07702903741252962,0.7371388705715951
58812.6,0.20862490128014402,0.3271787226315739
53704.7,0.38571454809264055,0.19378422546517962
54003.4,0.0,0.3048061393197435
38944.5,0.000936690726761805,0.44325620956258305
34614.6,0.0043161239370396905,0.5454189244722231
47931.0,0.0,0.858291044276881
30967.8,0.0846143956508164,0.57372631096075
54839.9,0.08013297335023051,0.04806139319743494
40596.6,0.23466857678108988,0.5826810783948316
52627.8,0.002130512241262145,0.2105087110677867
54475.6,0.012140246478226532,0.5826141804524212
29720.4,0.03901041379690341,0.8088821353823217
48935.6,0.0,0.5161367393942868
52384.9,0.041600088159127226,0.788860536903772
47853.0,0.04213271621944276,0.412521383449449
42875.4,0.2997777655334546,0.35400479753815567
39429.9,0.28150311311918014,0.545543163508128
62509.2,0.9161018972578838,0.1912229899557518
43152.8,0.0,0.8571920066515667
25415.8,0.0,0.43580186740827814
45128.3,0.19220526383455472,0.505748444622839
32461.7,0.15093577240251987,0.8465743475061401
56225.7,0.007860855510863775,0.0977474507105517
41472.1,0.010799493085018458,0.15614935443485572
36467.1,0.008650614358917848,0.050001433527337366
33848.4,0.0,0.6451733134550875
35953.2,0.1568497805205062,0.6927377505089022
53626.0,0.007860855510863775,0.41896269961868166
33116.9,0.11796793211747203,0.9332931945678871
45400.2,0.003985527209947288,0.03091640624253371
33543.9,0.086212279831763,0.643491308045911
37806.2,0.10105239958124415,0.5260567485688619
43793.8,0.0,0.16544816842990528
66852.6,0.9457454037871692,0.3202500071676367
36065.3,0.15846603118629124,0.4330781654672821
40448.7,0.3327088728488255,0.29329969322514976
38818.7,0.39462229323929693,0.3026462914647782
31230.7,0.05122412621448381,0.5854430077314907
47227.5,0.01186474920564953,0.004625514875235337
36583.5,0.30486528183370987,0.3080267974043598
57197.7,0.021745918048744654,0.23809933388763055
42260.2,0.2189468657593623,0.6729550732532469
48242.4,0.14353407901261778,0.6752104895973698
36470.7,0.0,0.5308447298756654
43135.9,0.42283321395118184,0.27002876611523646
60395.1,0.2145940088526457,0.5583397842063514
39500.5,0.049038514518706264,0.6672783049972763
32424.7,0.15607838815729058,0.2091898659174097
34710.5,0.18346281705144452,0.7242562382331297
62630.6,0.630282660201664,0.3390961132295459
67230.6,0.9213914448913623,0.19905960606668768
32538.4,0.0,0.7427105134894922
43872.0,0.06338273917754882,0.5860068618175215
64794.7,0.6271419912942862,0.5062071733707961
49223.2,0.2129410252171837,0.6062291541233024
57154.8,0.5817767737432733,0.4761317698328507
48609.2,0.0308924274983011,0.38619226468648754
60069.7,0.4135765055925947,0.5359480871966895
39584.2,0.005491578966701563,0.005055573076445234
69250.9,0.9794846364354327,0.2794709328440227
46984.7,0.0,0.5056528761336812
77154.5,0.021874483442613918,9.55684891577549e-05
42835.6,1.0,0.3316226573774095
34977.4,0.39871801935827506,0.3877978153043378
28815.7,0.05357503627380755,0.6835345050030104
56636.0,0.019229709625874704,0.6071370547703011
41255.1,0.10964791448564659,0.7293978229498169
62885.7,0.6526897717045934,0.048720815772623445
44776.7,0.0024794754531930136,0.07448608044955417
59259.6,0.21082887946076004,0.8004721083364392
47924.9,0.08558781934725514,0.3706910557450997
60785.2,0.36677870222418135,0.5985167770482716
45579.1,0.004738553088324426,0.8791823160067662
41718.5,0.008926111631494848,0.1901239523304376
35568.1,0.0,0.7531561493544349
47462.4,0.23993975792972985,0.6482792893527145
55753.6,0.027108931621576945,0.024866920878847825
46163.4,0.6136426249380131,0.2934908302034653
40640.3,0.4121255532903558,0.5928877930368799
45152.4,0.6507245578268775,0.4445846115618758
35103.7,0.020129667382959574,0.6675076693712549
53096.0,0.002571307877385347,0.09776656440838326
46578.7,0.016327805021396958,0.5169012873075489
54638.1,0.015115617022058148,0.003927864904383726
63496.2,0.5776626811394567,0.39680992383191416
62219.2,0.5053170973607362,0.038055372382618
36640.2,0.15339688137087445,0.5648002140734156
43011.7,0.3832350726394475,0.2440150233664956
47877.6,0.3442430253273826,0.25802536387702246
41461.0,0.4128785791687329,0.6295096380821316
51288.8,0.0,0.49309517665835223
43767.5,0.047367164398405784,0.41130766363714555
39428.0,0.5123881940235459,0.43949081108976745
45712.8,0.044208129006189506,0.42969504095109756
45096.7,0.6803864308410014,0.5097145369228857
47903.2,0.16011901482175325,0.6815753509752764
47764.1,0.0634378386320642,0.6154897407226889
48139.5,0.04839568754935993,0.5428099047182163
48271.5,0.017062464414935627,0.8894177011955617
41744.5,0.3186401454625599,0.6101379053298546
60157.7,0.1809466086285746,0.4811777860603801
41773.5,0.1084908259408232,0.6528856905301184
42328.7,0.06801109335684244,0.4999378804820474
47841.3,0.20792697485628225,0.48767644332310744
65577.0,0.1278123679908902,0.009317927692881103
36958.3,0.005142615754770694,0.07420893183099668
52293.5,0.08865502231527908,0.6172768714699389
34993.4,0.0,0.6929766717317966
49759.4,0.0369166345253182,0.49692747307357815
63338.0,0.8302753136077287,0.25483337633915343
45368.1,0.14061380792330158,0.7945946462532373
64703.4,0.8569618160780208,0.1696914093485096
37500.7,0.12463496611383548,0.3768838938425222
49777.5,0.0,0.5979720366600724
36852.7,0.1902033169871618,0.3742462035417682
43124.1,0.0306720296802395,0.26777334977111344
27067.1,0.053189340092199756,0.6681193077018645
62009.9,0.7114808896725257,0.23653201066544338
54594.8,0.3163810678274285,0.5297648059481828
42232.4,0.09561592006905799,0.9493295870485583
27769.0,0.0,0.6791765818974167
49342.6,0.23384208496335887,0.331345508758852
48012.7,0.0,0.4262067910968395
48805.2,0.09238341873748783,0.6237946424304978
47761.4,0.4312266975223612,0.1932394850769804
51209.3,0.0,0.33769125643892695
42714.4,0.2088636655830441,0.47625600886875574
48469.2,0.0,0.5236293089442549
62405.4,0.6155160063915368,0.5664439920869291
29613.3,0.03875328300916488,0.4409530089738811
40514.0,0.2124451301265451,0.365654596366486
52368.4,0.0,0.04694324187428921
50801.5,0.09486289419068085,0.09921920544358113
42733.2,0.12498392932576635,0.32952970746485466
53430.0,0.03941447646334968,0.03601020671464205
33377.3,0.07094973093099712,0.32786681575350973
35114.0,0.11829852884456445,0.5846880166671444
34086.2,0.0,0.9533625772910156
73050.3,0.028798648226715892,0.025382990720299703
58962.7,0.2907230885080905,0.40660569397058405
32643.4,0.0019284809080390105,0.06326633982243374
30584.5,0.0,0.6506111604881638
38182.4,0.37970870755046193,0.40230511195848506
35413.6,0.20805554025015152,0.7987423186826839
31738.5,0.10790309842599226,0.5381557192962336
47058.2,0.0,0.3215497386201821
53678.6,0.0,0.16293471716505634
50526.3,0.012011681084357266,0.06999436145913969
60233.6,0.05693610299924698,0.12068388810841288
30857.3,0.00038569618160780214,0.5811902099639706
57611.8,0.6962734402262751,0.21240096715311027
45596.9,0.0,0.9781148159828741
36324.2,0.0,0.4765331574873133
37086.8,0.07732290116994509,0.5684796009059893
28012.4,0.0,0.4983514435620287
50542.4,0.09871985600675887,0.1689555319819949
43662.2,0.5619042371480523,0.4297428251956764
32410.5,0.040314434220434556,0.5041811214006517
64862.4,0.0,0.02543077496487858
63436.6,0.6891105111392731,0.4608121410208626
29458.5,0.08916928389075615,0.5326605311696627
39657.9,0.0,0.41605741754828596
43651.4,0.1070398736385843,0.4142416162542886
51595.3,0.11982294708615718,0.4851247646625954
62591.8,0.8384483993608465,0.3387998509131569
32196.1,0.0,0.4202146468266483
45539.8,0.0,0.8047631334996224
30503.5,0.035869744889525594,0.6356260213882279
35350.7,0.0,0.7700239876907785
46220.0,0.003452899149631752,0.08749295182392461
59022.9,0.23196870350983526,0.41765341131722045
25744.2,0.0,0.43832487552204286
46054.9,0.0060793064815325,0.057149956516337426
52628.7,0.08492662589307032,1.0
52876.6,0.16592282403070877,0.36450777449659294
67381.2,0.6340661560783882,0.17139252845551764
62203.3,0.1025768178228369,0.4552691686497128
35619.2,0.4797509504655904,0.4207211598191844
56784.5,0.005601777875732364,0.11134684671770022
31594.6,0.016603302293973957,0.4603629691218212
35180.6,0.04804672433742906,0.8352112541452831
61681.8,0.22781787793634178,0.1125701233789195
47545.9,0.0,0.6215392260863748
44246.4,0.07592704832222161,0.33040893756510603
33987.4,0.0,0.39840591760084865
57017.1,0.06667033996363436,0.8304137159895639
40387.3,0.49246055797380944,0.33674512839626514
43560.5,0.05745036457472405,0.6294140695929737
35505.8,0.08762649916432495,0.494251555377161
35017.7,0.3049020148033868,0.331641771075241
70211.2,0.005877275148309365,0.03619178684404178
37126.5,0.34376549672158246,0.45029960721350953
50246.9,0.12143919775194227,0.08108986305035504
61579.6,0.0033243337557624848,0.03479648690233856
55745.2,0.0,0.5227022945994246
49171.3,0.34538174738736754,0.46572436136357115
55503.6,0.15993534997336858,0.711516958628401
50874.2,0.0,0.511998623813756
51261.6,0.14151376568038643,0.838202547855921
39627.7,0.22789134387569562,0.2624884123206896
38998.7,0.0,0.5813526763955389
47768.6,0.021874483442613918,0.5942257518850884
40006.4,0.0,0.11539895065798904
46751.9,0.0,0.6938845723787952
46894.1,0.4188476867412346,0.5697411049628717
29907.4,0.23409921575109738,0.6038017144986955
56829.4,0.1673921428177861,0.6089241855175511
44319.1,0.0,0.25770043101388607
64356.9,0.8596800558341139,0.28218507793610287
56993.4,0.24401711756386943,0.5933751923315843
33243.8,0.14426873840615645,0.39212706786318413
38393.3,0.0,0.5732771390617085
39439.7,0.28453358311752713,0.3379301776618213
55845.0,0.5956434697963157,0.24219922207249825
43360.0,0.43080426837107644,0.3442568116440647
30444.9,0.19525410031774018,0.4405133939237554
30943.1,0.13765680386430842,0.3628544396341638
59890.8,0.313056734071666,0.44361936982138245
37069.3,0.1823240949914596,0.6805909955369515
38807.7,0.17020221499807153,0.42958991561302406
45356.0,0.9073778169596121,0.2865525578906123
46877.2,0.007585358238286774,0.7757772107380754
37014.8,0.0,0.5078127239886464
53582.6,0.14608702040516466,0.5632137771533969
45415.5,0.029221077378000625,0.4172424668138421
46469.2,0.3739599977960218,0.48625247283465695
65149.7,0.011791283266295664,0.2350698127813297
46512.3,0.7537421712858375,0.16004854879249214
30085.0,0.21804690800227747,0.445339602626222
35653.1,0.0,0.6937603333428901
68327.0,0.8183370984627253,0.1694524881256152
44019.8,0.14841956397964995,0.7112015826141804
39805.1,0.16919205833195586,0.44123015759243855
53452.1,0.13532426028982314,0.4672725708879268
42540.1,0.20100281007218032,0.5840477077897875
53204.9,0.07730453468510662,0.49252176572340567
65524.2,0.8546292725035356,0.3931878780928352
45549.3,0.22098554557643213,0.32109100987222494
34497.7,0.030525097801531762,0.6913902348117779
55847.8,0.2778114496666483,0.32755143973928913
65622.7,0.0248131210167686,0.04241329548821163
42590.2,0.012654508053703602,0.2535240880376922
32858.8,0.05623817657538523,0.39422001777573895
64176.5,0.026759968409646076,0.06817856016514234
42643.2,0.0,0.833643930923096
34533.4,0.05886458390728599,0.6985005304051147
54825.2,0.1103642073943468,0.5736785267161711
49165.0,0.047569195731628926,0.025965958504162005
42533.5,0.5897845611328447,0.1702361497367088
27080.8,0.0489650485793524,0.6475529688351157
45965.6,0.22162837254577847,0.1547062702485736
43828.7,0.20765147758370525,0.40106272159943424
61899.7,0.8610575421969989,0.28230931697200795
68267.1,0.14818079967674985,0.021455125815915976
48431.5,0.027384428894153948,0.5751407246002848
35130.4,0.11721490623909492,0.4793142005218039
35622.3,0.1140742373317171,0.6126704702925351
39302.7,0.1413117343471633,0.4363274940986458
37816.7,0.1601006483369148,0.6029702686430229
52518.9,0.14448913622421805,0.5255597924252415
38376.8,0.0,0.5617324655714517
33671.8,0.025253916652891804,0.5088735342182975
57595.8,0.0,0.3846536120110477
57652.7,0.34736532774992196,0.37015587220581625
57081.8,0.27955626572630266,0.6096027217905712
45439.2,0.690285966168935,0.4295994724619398
39265.2,0.13480999871434607,0.4810631038733908
54645.8,0.05734016566569324,0.4755679157468199
55247.5,0.012287178356934268,0.015807028106692662
51216.7,0.17455507190478814,0.4781769355008266
51375.5,0.0,0.05736976404140026
53039.2,0.0,0.21944436480403678
64729.7,0.13245908865502232,0.4830413715989563
42335.4,0.0,0.18827948048969292
64782.5,0.7291127151174537,0.1428271070462647
45293.6,0.38920418021194925,0.3864025153626346
67592.7,0.11379874005914009,0.04922732876515955
35432.5,0.10364207394346796,0.6928046484513126
43404.7,0.6928389075614818,0.2798054225560748
46445.9,0.07030690396165079,0.7737607156168467
45535.9,0.4362223813984242,0.21513422594302203
54536.0,0.5442356787334471,0.15017632386249605
